eps,dataset,expertType,model,f1,precision,recall,llmName
0.7,Victim,llm,Bayesian Network,0.8021613618739449,0.7552453148171923,0.8594436310395315,Qwen
0.8,Victim,llm,Bayesian Network,0.7974705475570828,0.7597794668180815,0.8436899423446509,Qwen
0.9,Victim,llm,Bayesian Network,0.7773593795207083,0.7635542207110565,0.7972665148063781,Qwen
0.4,Criminal,human,Bayesian Network,0.8920837349121116,0.8595840300714473,0.9271375464684015,None
0.6,Criminal,human,Bayesian Network,0.90161948446668,0.8724231215081436,0.9328376703841388,None
0.7,Criminal,human,Bayesian Network,0.8992055228467397,0.8693659011568671,0.9311663479923518,None
0.8,Criminal,human,Bayesian Network,0.893985757155014,0.8619983485579249,0.9284386617100372,None
0.9,Criminal,human,Bayesian Network,0.8917257562806035,0.8603477593921072,0.9254791804362195,None
0.1,Criminal,llm,Bayesian Network,0.8878220610761471,0.8541824436059515,0.924219910846954,Qwen
0.3,Criminal,llm,Bayesian Network,0.9000848771314579,0.8697549605581482,0.9326065411298315,Qwen
0.6,Criminal,llm,Bayesian Network,0.8949824314738332,0.8632643428243267,0.9291201982651797,Qwen
0.7,Criminal,llm,Bayesian Network,0.8979762603411393,0.8670707676334135,0.9311663479923518,Qwen
0.8,Criminal,llm,Bayesian Network,0.892405417646759,0.8617877415611719,0.9252788104089219,Qwen
0.9,Criminal,llm,Bayesian Network,0.8929963764676241,0.8658919862426058,0.9258096497025776,Qwen
0.2,Victim,human,Bayesian Network,0.7761971222308025,0.716642355819232,0.8465473145780051,None
0.3,Victim,human,Bayesian Network,0.7993779413264365,0.7836440010501444,0.8617747440273038,None
0.4,Victim,human,Bayesian Network,0.8043893133587816,0.7889047572146163,0.8655569782330346,None
0.5,Victim,human,Bayesian Network,0.8161563696008749,0.7655128205128205,0.8739754098360656,None
0.6,Victim,human,Bayesian Network,0.8130349006089997,0.7616121803995417,0.8719043552519214,None
0.7,Victim,human,Bayesian Network,0.8173199954943652,0.7738176997867416,0.8718887262079063,None
0.8,Victim,human,Bayesian Network,0.810167814011504,0.7652416835626118,0.8667520819987188,None
0.9,Victim,human,Bayesian Network,0.8042629195413645,0.7606298117951795,0.8616173120728929,None
0.1,Victim,llm,Bayesian Network,0.8673177067020792,0.8601576994434137,0.8877551020408163,Qwen
0.2,Victim,llm,Bayesian Network,0.8298854848754179,0.8328992648732609,0.8721227621483376,Qwen
0.3,Victim,llm,Bayesian Network,0.8198928775388078,0.817231357083338,0.8515358361774744,Qwen
0.4,Victim,llm,Bayesian Network,0.8392714825823742,0.8383878060102739,0.8732394366197183,Qwen
0.5,Victim,llm,Bayesian Network,0.8443691469242002,0.8659069766745888,0.875,Qwen
0.6,Victim,llm,Bayesian Network,0.8423602719408083,0.8542183092350962,0.8599487617421008,Qwen
0.7,Victim,llm,Bayesian Network,0.8405733959657505,0.8604054013000345,0.8689604685212299,Qwen
0.8,Victim,llm,Bayesian Network,0.8386513232200539,0.8344591496064728,0.8597053171044202,Qwen
0.9,Victim,llm,Bayesian Network,0.8208474784273974,0.852907969527075,0.8354214123006833,Qwen
0.2,Criminal,human,Bayesian Network,0.8996974815878569,0.8692616188278216,0.9323420074349442,None
0.4,Criminal,human,Bayesian Network,0.8916981240401314,0.8601482835247451,0.9256505576208178,None
0.5,Criminal,human,Bayesian Network,0.8825164449909193,0.8474730346975559,0.9205829863176681,None
0.7,Criminal,human,Bayesian Network,0.8939358118707686,0.8619349229180973,0.9284045039303166,None
0.8,Criminal,human,Bayesian Network,0.8943229048841252,0.8635904452173118,0.9273234200743494,None
0.9,Criminal,human,Bayesian Network,0.8955050587350522,0.8697139460344767,0.9279576999339062,None
0.1,Criminal,llm,Bayesian Network,0.8965085727162396,0.8652040386020767,0.9301634472511144,QWQ
0.2,Criminal,llm,Bayesian Network,0.8909972897318283,0.858205939663631,0.9263940520446097,QWQ
0.3,Criminal,llm,Bayesian Network,0.8950081172860642,0.8632969773524896,0.9291377601585729,QWQ
0.4,Criminal,llm,Bayesian Network,0.8964326014858433,0.8651074473818771,0.9301115241635688,QWQ
0.5,Criminal,llm,Bayesian Network,0.8985939888318637,0.8678568357338077,0.9315883402736467,QWQ
0.6,Criminal,llm,Bayesian Network,0.8964147853252183,0.8659335677552121,0.9291201982651797,QWQ
0.7,Criminal,llm,Bayesian Network,0.8973543766850092,0.8662796447114258,0.9307414489058848,QWQ
0.8,Criminal,llm,Bayesian Network,0.8948011987038638,0.8630340929506225,0.928996282527881,QWQ
0.9,Criminal,llm,Bayesian Network,0.8942942714182824,0.8639905135881186,0.9268010575016523,QWQ
0.2,Victim,human,Bayesian Network,0.7966875046173006,0.7425536100727917,0.8593350383631714,None
0.3,Victim,human,Bayesian Network,0.7969439834674517,0.7424520871619849,0.8600682593856656,None
0.4,Victim,human,Bayesian Network,0.8109603218339929,0.7739633036872184,0.8693982074263764,None
0.5,Victim,human,Bayesian Network,0.8220404272601294,0.8058648591845313,0.8780737704918032,None
0.6,Victim,human,Bayesian Network,0.799476224916062,0.7565550929163145,0.856532877882152,None
0.7,Victim,human,Bayesian Network,0.8190026005105527,0.7827391894187129,0.8748169838945827,None
0.8,Victim,human,Bayesian Network,0.802193990281377,0.7552843651564487,0.860345932094811,None
0.9,Victim,human,Bayesian Network,0.804870184469946,0.7512427291265611,0.8667425968109339,None
0.1,Victim,llm,Bayesian Network,0.8349696635410921,0.7881091211995003,0.8877551020408163,QWQ
0.2,Victim,llm,Bayesian Network,0.7943234467400978,0.7384567081586332,0.8593350383631714,QWQ
0.3,Victim,llm,Bayesian Network,0.8163872646539995,0.7958373443015081,0.8737201365187713,QWQ
0.4,Victim,llm,Bayesian Network,0.8080410934801897,0.7933435109491448,0.8681177976952625,QWQ
0.5,Victim,llm,Bayesian Network,0.8127143447111846,0.7618153970444677,0.8709016393442623,QWQ
0.6,Victim,llm,Bayesian Network,0.8052816932783353,0.7687312942737192,0.8659265584970111,QWQ
0.7,Victim,llm,Bayesian Network,0.8097886651642899,0.79517695579189,0.8696925329428989,QWQ
0.8,Victim,llm,Bayesian Network,0.8090158431401279,0.7719194627227496,0.8680333119795003,QWQ
0.9,Victim,llm,Bayesian Network,0.8077989619413154,0.7646640091116174,0.8644646924829157,QWQ
0.2,Criminal,human,Bayesian Network,0.8986088812955919,0.8678757894445902,0.9315985130111524,None
0.3,Criminal,human,Bayesian Network,0.8892143169645648,0.855945892320945,0.925173439048563,None
0.5,Criminal,human,Bayesian Network,0.907312616563565,0.8789759643508422,0.9375371802498513,None
0.6,Criminal,human,Bayesian Network,0.8913407300024401,0.859483429153507,0.9256505576208178,None
0.7,Criminal,human,Bayesian Network,0.8992203283983086,0.8686540967127913,0.9320161461652857,None
0.8,Criminal,human,Bayesian Network,0.8961404851234841,0.8656907292986774,0.9288104089219331,None
0.9,Criminal,human,Bayesian Network,0.8922647494607178,0.8620686630489748,0.9246530072703238,None
0.2,Criminal,llm,Bayesian Network,0.887739811425912,0.8540783018476805,0.9241635687732342,QWQ_plus
0.4,Criminal,llm,Bayesian Network,0.9073262445543171,0.8789933804121004,0.937546468401487,QWQ_plus
0.5,Criminal,llm,Bayesian Network,0.887129019895258,0.8539739597413406,0.9229625223081499,QWQ_plus
0.7,Criminal,llm,Bayesian Network,0.8942464647792217,0.8623294462784974,0.92861695347355,QWQ_plus
0.8,Criminal,llm,Bayesian Network,0.8944298120193249,0.8629850139405204,0.9282527881040892,QWQ_plus
0.9,Criminal,llm,Bayesian Network,0.8929896494563779,0.8629912413583493,0.9251487111698612,QWQ_plus
0.4,Victim,human,Bayesian Network,0.799531836441957,0.7447623700531674,0.8629961587708067,None
0.5,Victim,human,Bayesian Network,0.805540510178699,0.76549112865142,0.8647540983606558,None
0.6,Victim,human,Bayesian Network,0.8101422970505726,0.7716770923201786,0.8693424423569599,None
0.7,Victim,human,Bayesian Network,0.8044862011461248,0.7522123180320045,0.8645680819912153,None
0.8,Victim,human,Bayesian Network,0.8070351998197433,0.7587536039179514,0.8648302370275465,None
0.9,Victim,human,Bayesian Network,0.8081248839079548,0.7639319652007109,0.8661731207289294,None
0.2,Victim,llm,Bayesian Network,0.8293084366033625,0.8016001049249131,0.8823529411764706,QWQ_plus
0.3,Victim,llm,Bayesian Network,0.8270617830985306,0.7783695791447774,0.8822525597269625,QWQ_plus
0.4,Victim,llm,Bayesian Network,0.7940674349125053,0.7381471930172585,0.8591549295774648,QWQ_plus
0.5,Victim,llm,Bayesian Network,0.7968608547843871,0.7584518147473521,0.8586065573770492,QWQ_plus
0.6,Victim,llm,Bayesian Network,0.7967701305636428,0.7588288105988826,0.8599487617421008,QWQ_plus
0.7,Victim,llm,Bayesian Network,0.8045649658920462,0.7866281595417759,0.8660322108345534,QWQ_plus
0.8,Victim,llm,Bayesian Network,0.8068840936177035,0.7605902386084986,0.866111467008328,QWQ_plus
0.9,Victim,llm,Bayesian Network,0.808117851982574,0.7636472271597087,0.8661731207289294,QWQ_plus
0.3,Criminal,human,Bayesian Network,0.8841519670055626,0.8495394767214004,0.9217046580773043,None
0.4,Criminal,human,Bayesian Network,0.8991531431130199,0.8685685659402164,0.9319702602230483,None
0.5,Criminal,human,Bayesian Network,0.8881575789784362,0.8546073075536111,0.9244497323022011,None
0.7,Criminal,human,Bayesian Network,0.8973543766850092,0.8662796447114258,0.9307414489058848,None
0.8,Criminal,human,Bayesian Network,0.8967765885464989,0.8744029519718103,0.929368029739777,None
0.9,Criminal,human,Bayesian Network,0.8952155431730529,0.8635605322280706,0.929279576999339,None
0.1,Criminal,llm,Bayesian Network,0.8965085727162396,0.8652040386020767,0.9301634472511144,QWQ_plus
0.2,Criminal,llm,Bayesian Network,0.8975205878100696,0.8664910656292755,0.9308550185873606,QWQ_plus
0.3,Criminal,llm,Bayesian Network,0.8899380613082362,0.8568630590296843,0.9256689791873142,QWQ_plus
0.4,Criminal,llm,Bayesian Network,0.8904541831068481,0.8575173090476914,0.9260223048327137,QWQ_plus
0.5,Criminal,llm,Bayesian Network,0.8985939888318637,0.8678568357338077,0.9315883402736467,QWQ_plus
0.7,Criminal,llm,Bayesian Network,0.8957848059053812,0.8650106629243731,0.9288294030167835,QWQ_plus
0.8,Criminal,llm,Bayesian Network,0.8996711962473143,0.8705089778890741,0.9308550185873606,QWQ_plus
0.9,Criminal,llm,Bayesian Network,0.896654184032952,0.8659549752842222,0.9296100462656973,QWQ_plus
0.2,Victim,human,Bayesian Network,0.7979609904162333,0.7428588248376188,0.8618925831202046,None
0.3,Victim,human,Bayesian Network,0.7977933010701895,0.7426557094433249,0.8617747440273038,None
0.4,Victim,human,Bayesian Network,0.8066493305349121,0.7572095328569658,0.8629961587708067,None
0.5,Victim,human,Bayesian Network,0.8000870994566673,0.7770659941151744,0.8627049180327869,None
0.6,Victim,human,Bayesian Network,0.7951959624190043,0.7395118728217723,0.8599487617421008,None
0.7,Victim,human,Bayesian Network,0.8012500454073533,0.7625386188169581,0.862371888726208,None
0.8,Victim,human,Bayesian Network,0.8057521602640274,0.7604287624168139,0.8641896220371557,None
0.9,Victim,human,Bayesian Network,0.8081202222657167,0.7551966313997955,0.8690205011389521,None
0.1,Victim,llm,Bayesian Network,0.8104717296754768,0.760596546310832,0.8673469387755102,QWQ_plus
0.2,Victim,llm,Bayesian Network,0.8198707986926556,0.7695462483892701,0.8772378516624041,QWQ_plus
0.3,Victim,llm,Bayesian Network,0.7911583277081374,0.7480120333556173,0.8532423208191127,QWQ_plus
0.4,Victim,llm,Bayesian Network,0.8007180854574494,0.746823598936275,0.8629961587708067,QWQ_plus
0.5,Victim,llm,Bayesian Network,0.8142606980259489,0.7741432233690887,0.8709016393442623,QWQ_plus
0.6,Victim,llm,Bayesian Network,0.8089315399384992,0.7718991686019202,0.8684884713919727,QWQ_plus
0.7,Victim,llm,Bayesian Network,0.8074196483100411,0.7596421572452523,0.8653001464128843,QWQ_plus
0.8,Victim,llm,Bayesian Network,0.8006023991148118,0.7639107757687277,0.8629083920563742,QWQ_plus
0.9,Victim,llm,Bayesian Network,0.8000011138896469,0.7453313338971881,0.8633257403189066,QWQ_plus
0.1,Criminal,human,Bayesian Network,0.9030363619348906,0.8735165997319669,0.9346210995542348,None
0.4,Criminal,human,Bayesian Network,0.8975205878100696,0.8664910656292755,0.9308550185873606,None
0.6,Criminal,human,Bayesian Network,0.9004233853893828,0.8701861192877072,0.9328376703841388,None
0.7,Criminal,human,Bayesian Network,0.8974354472102812,0.8752883825093669,0.9296792011897175,None
0.8,Criminal,human,Bayesian Network,0.8926989310091794,0.8695898220706569,0.9265799256505576,None
0.9,Criminal,human,Bayesian Network,0.8950129629856397,0.8685053206373265,0.9272967614011897,None
0.1,Criminal,llm,Bayesian Network,0.8965085727162396,0.8652040386020767,0.9301634472511144,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.8986088812955919,0.8678757894445902,0.9315985130111524,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.9073489489733068,0.8790223960568952,0.9375619425173439,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.8922557087188814,0.8602234632235793,0.9267657992565056,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.8967040639588765,0.8656222360947856,0.9301011302795955,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.8966626146570704,0.865965655881909,0.9296158612143742,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.8943371486462048,0.8630486626929295,0.9279796048438496,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.8916831153076741,0.8653592256403899,0.9217472118959108,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.8943133769174254,0.8704860028858127,0.9249834765366821,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.8383891600118307,0.80858189429618,0.8877551020408163,None
0.3,Victim,human,Bayesian Network,0.8148355371541183,0.7633868769583804,0.8737201365187713,None
0.4,Victim,human,Bayesian Network,0.8200802611814135,0.7819555916429843,0.8758002560819462,None
0.5,Victim,human,Bayesian Network,0.7989435543314917,0.7628591346966369,0.8586065573770492,None
0.6,Victim,human,Bayesian Network,0.8051215788416902,0.7647012606902406,0.8625106746370623,None
0.7,Victim,human,Bayesian Network,0.798834394688398,0.7514963482840862,0.8601756954612005,None
0.8,Victim,human,Bayesian Network,0.8124807973857406,0.777404987428085,0.8712363869314542,None
0.9,Victim,human,Bayesian Network,0.8052391799544419,0.7549117312072893,0.8627562642369021,None
0.2,Victim,llm,Bayesian Network,0.7906899734381716,0.734067673550016,0.8567774936061381,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.8106153573493051,0.7820141194071719,0.8686006825938567,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.8102335686382556,0.7676297717754685,0.8681177976952625,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.8152006829854171,0.7638330169981188,0.8739754098360656,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.8096902300763844,0.7678797733662444,0.8684884713919727,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.8054418535090034,0.7694384066150244,0.8653001464128843,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.8044626713995996,0.7682806708312812,0.8648302370275465,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.805177000223217,0.7564267891284724,0.8638952164009112,ChatGLM4Flash
0.2,Criminal,human,Bayesian Network,0.9116922331894771,0.8845787095258496,0.9405204460966543,None
0.3,Criminal,human,Bayesian Network,0.8863207172550881,0.8522821366865702,0.923191278493558,None
0.7,Criminal,human,Bayesian Network,0.8972407633264149,0.866620490625184,0.9301041002761844,None
0.9,Criminal,human,Bayesian Network,0.8925515946484195,0.8649341058281165,0.9239920687376074,None
0.2,Criminal,llm,Bayesian Network,0.9051450727790815,0.8762073492627244,0.9360594795539033,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.9071013728832423,0.8789933729798202,0.9370664023785926,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.8913548327854929,0.8588696064511758,0.9263940520446097,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.892629086934347,0.861119838557308,0.9265318262938727,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.8948404124917385,0.8640719424991601,0.9278810408921933,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.8959723996316373,0.8752498648574433,0.9279796048438496,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.8985029542575919,0.8684859655568217,0.9306691449814126,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.8933915385844003,0.8684840578018763,0.9215135492399207,ChatGLM4Flash
0.2,Victim,human,Bayesian Network,0.8369617200008316,0.7918945504623254,0.887468030690537,None
0.4,Victim,human,Bayesian Network,0.7958878843982999,0.740348973131069,0.8604353393085787,None
0.5,Victim,human,Bayesian Network,0.8078803566292782,0.7549045955388337,0.8688524590163934,None
0.6,Victim,human,Bayesian Network,0.8104114075506047,0.7622474220889409,0.8650725875320239,None
0.7,Victim,human,Bayesian Network,0.8064823266230078,0.7703424685513295,0.8660322108345534,None
0.8,Victim,human,Bayesian Network,0.8058383369009506,0.7592871165535504,0.8629083920563742,None
0.9,Victim,human,Bayesian Network,0.8064958613699569,0.761807506659091,0.8650341685649203,None
0.1,Victim,llm,Bayesian Network,0.8423180592991916,0.7971938775510204,0.8928571428571429,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.7965546638445482,0.7717555249524558,0.8593350383631714,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.7888170258769697,0.733437748375333,0.8532423208191127,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.7927106205698924,0.7708396583814037,0.8540332906530089,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.8293856477017036,0.8128373266078184,0.8831967213114754,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.8127713298700247,0.7741444374438827,0.8701964133219471,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.8100381329015557,0.7674906822468024,0.8689604685212299,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.8073361985813914,0.7610829849574524,0.8635490070467648,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.8273580307285661,0.8428553361180667,0.8462414578587699,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.9008592087695714,0.87074133031888,0.9331352154531947,None
0.4,Criminal,human,Bayesian Network,0.8942575517422249,0.8623435275908293,0.9286245353159851,None
0.5,Criminal,human,Bayesian Network,0.8985939888318637,0.8678568357338077,0.9315883402736467,None
0.7,Criminal,human,Bayesian Network,0.8887150176116396,0.8616629408936735,0.922880815806246,None
0.8,Criminal,human,Bayesian Network,0.890897521410178,0.8584997413812179,0.9258364312267658,None
0.9,Criminal,human,Bayesian Network,0.8940778593295313,0.8625847910250515,0.9279576999339062,None
0.1,Criminal,llm,Bayesian Network,0.8978818418547317,0.8703682727097063,0.9271916790490342,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.8840137162896802,0.8535533185748299,0.916728624535316,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.9002413715092294,0.8908905470054628,0.9286422200198216,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.898164446293737,0.8799129807202376,0.924907063197026,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.9037488696635645,0.8867290574395772,0.9277215942891136,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.8967253298149047,0.8765390975623266,0.9219330855018587,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.8915752810585105,0.8730506788642872,0.9177820267686424,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.8835950264942896,0.8669041440484894,0.9026022304832714,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.8849738586377626,0.8733074887234112,0.8982154659616656,ChatGLM4Flash
0.2,Victim,human,Bayesian Network,0.7725842553146205,0.7123187315624571,0.8439897698209718,None
0.4,Victim,human,Bayesian Network,0.8123175065815863,0.7603125445725218,0.8719590268886044,None
0.5,Victim,human,Bayesian Network,0.8159343376873479,0.7780329560642203,0.8698770491803278,None
0.6,Victim,human,Bayesian Network,0.8195704658143533,0.7691784303415665,0.8770281810418445,None
0.7,Victim,human,Bayesian Network,0.803187156510268,0.7549110895082275,0.8616398243045388,None
0.8,Victim,human,Bayesian Network,0.8073314305574832,0.7868049738004895,0.8680333119795003,None
0.9,Victim,human,Bayesian Network,0.8074993052755863,0.7640293520322748,0.8638952164009112,None
0.1,Victim,llm,Bayesian Network,0.856392557022809,0.8434634723454598,0.8826530612244898,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.8577052304297679,0.8611687496984027,0.8797953964194374,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.8372517516423131,0.8445558609441541,0.8703071672354948,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.8571539925150403,0.8538125116784149,0.882202304737516,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.8521583051251778,0.8545235273949842,0.8780737704918032,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.8234459992361833,0.8358147979804378,0.856532877882152,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.847934213354693,0.862315200660735,0.8726207906295754,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.8330845678371168,0.8583613377312814,0.8443305573350416,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.81190047808066,0.8511000816261555,0.8211845102505695,ChatGLM4Flash
0.3,Criminal,human,Bayesian Network,0.8942834122904141,0.8623763728033427,0.9286422200198216,None
0.5,Criminal,human,Bayesian Network,0.899464970710022,0.8689655636127755,0.9321832242712671,None
0.6,Criminal,human,Bayesian Network,0.8952121901748291,0.8641207223940115,0.9286245353159851,None
0.7,Criminal,human,Bayesian Network,0.8964217393525891,0.8650936373505705,0.9301041002761844,None
0.8,Criminal,human,Bayesian Network,0.8961606529403403,0.8647617155650144,0.9299256505576208,None
0.9,Criminal,human,Bayesian Network,0.8941083509268822,0.8647945396207634,0.9254791804362195,None
0.1,Criminal,llm,Bayesian Network,0.9014804274645106,0.903344457165128,0.9316493313521546,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.9041722080026444,0.8835590653473534,0.9301115241635688,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.8986845609336392,0.8802693950386595,0.9256689791873142,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.8847586616354917,0.863963589030852,0.9144981412639405,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.8957654311808618,0.8748556732240427,0.921772754312909,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.8962122909133596,0.8748141044387479,0.9219330855018587,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.8891482849300189,0.8698195840050974,0.9128956872742724,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.8868860102440401,0.8705547305580194,0.9052044609665427,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.87728878128224,0.868092318418716,0.8869795109054858,ChatGLM4Flash
0.4,Victim,human,Bayesian Network,0.7878770169109716,0.7331210852337613,0.8514724711907811,None
0.5,Victim,human,Bayesian Network,0.8208482842207264,0.7779808939733459,0.8760245901639344,None
0.6,Victim,human,Bayesian Network,0.8176859076593527,0.7818235902344359,0.8736122971818958,None
0.7,Victim,human,Bayesian Network,0.8113435800605,0.7655838280998706,0.8689604685212299,None
0.8,Victim,human,Bayesian Network,0.8094097898554167,0.7648903797613513,0.8667520819987188,None
0.9,Victim,human,Bayesian Network,0.821890448709231,0.8085517067752193,0.8388382687927107,None
0.1,Victim,llm,Bayesian Network,0.8841728180633955,0.8524332810047097,0.9183673469387755,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.8148368738005428,0.8015607580824972,0.8721227621483376,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.8099574001644204,0.7574345653414716,0.8703071672354948,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.8075272188796702,0.7700239108689814,0.8655569782330346,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.8078803566292782,0.7549045955388337,0.8688524590163934,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.8030654158977751,0.7648341781572229,0.8633646456020495,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.8071754193442443,0.7612124191690074,0.8660322108345534,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.8109232978807017,0.7598825251174975,0.8693145419602819,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.7951890471945933,0.7558722381700491,0.8388382687927107,ChatGLM4Flash
0.7,Criminal,human,Bayesian Network,0.8968975819261631,0.8719086549545839,0.92861695347355,None
0.8,Criminal,human,Bayesian Network,0.8913334591871234,0.8597906472583556,0.9252788104089219,None
0.9,Criminal,human,Bayesian Network,0.8940392371580822,0.8642329862592972,0.9259748843357568,None
0.2,Criminal,llm,Bayesian Network,0.8931704890346757,0.86096322604718,0.9278810408921933,Qwen
0.3,Criminal,llm,Bayesian Network,0.8913859625510324,0.8586988658073376,0.9266600594648167,Qwen
0.4,Criminal,llm,Bayesian Network,0.8969765562306136,0.8657991183095867,0.9304832713754647,Qwen
0.5,Criminal,llm,Bayesian Network,0.8959822224308677,0.8645348987405518,0.9298036882807853,Qwen
0.6,Criminal,llm,Bayesian Network,0.8975119011766824,0.8669047864912177,0.9303593556381661,Qwen
0.7,Criminal,llm,Bayesian Network,0.8946478726066771,0.8634436507633138,0.9281920543870831,Qwen
0.8,Criminal,llm,Bayesian Network,0.8987614631603669,0.8694558443690376,0.9301115241635688,Qwen
0.9,Criminal,llm,Bayesian Network,0.8963800471652967,0.8700798684568504,0.9281229345670853,Qwen
0.3,Victim,human,Bayesian Network,0.8103203181263111,0.7673433963149315,0.8668941979522184,None
0.4,Victim,human,Bayesian Network,0.7988946559185047,0.7446107882727602,0.8617157490396927,None
0.5,Victim,human,Bayesian Network,0.7909989679909618,0.7493612123052014,0.8545081967213115,None
0.6,Victim,human,Bayesian Network,0.8118344029752053,0.7911938806046407,0.8710503842869343,None
0.7,Victim,human,Bayesian Network,0.803710879382826,0.7554871118953539,0.8601756954612005,None
0.8,Victim,human,Bayesian Network,0.8068840936177035,0.7605902386084986,0.866111467008328,None
0.9,Victim,human,Bayesian Network,0.7997196503190086,0.7499289749549196,0.8593394077448747,None
0.1,Victim,llm,Bayesian Network,0.7814296989514038,0.7253270538984825,0.8469387755102041,Qwen
0.2,Victim,llm,Bayesian Network,0.7901117159887595,0.7501120573733752,0.8516624040920716,Qwen
0.3,Victim,llm,Bayesian Network,0.8091074851559212,0.7572416207228495,0.8686006825938567,Qwen
0.4,Victim,llm,Bayesian Network,0.7792900946347944,0.7329928845880961,0.8425096030729834,Qwen
0.5,Victim,llm,Bayesian Network,0.8325027198229722,0.8304048791304711,0.8739754098360656,Qwen
0.6,Victim,llm,Bayesian Network,0.8228289194737125,0.7927349621628015,0.8710503842869343,Qwen
0.7,Victim,llm,Bayesian Network,0.8008152473471454,0.7623035500229518,0.8550512445095169,Qwen
0.8,Victim,llm,Bayesian Network,0.7943147773221432,0.7497282811142589,0.8449711723254324,Qwen
0.9,Victim,llm,Bayesian Network,0.8082237377382469,0.8023909727284261,0.8143507972665148,Qwen
0.2,Criminal,human,Bayesian Network,0.887739811425912,0.8540783018476805,0.9241635687732342,None
0.5,Criminal,human,Bayesian Network,0.8999005352490973,0.8695201929674873,0.9324806662700773,None
0.6,Criminal,human,Bayesian Network,0.8982460826932822,0.8674140919986058,0.9313506815365551,None
0.7,Criminal,human,Bayesian Network,0.8982872397747237,0.8674664644988328,0.9313787975355853,None
